N,n,seed,edge_source,resolution,t,P0,d_s
4,0.4,56795,core,1.0,192,0.07965,-0.0
4,0.4,56795,core,1.0,193,0.0,2.4384187011527727
4,0.4,56795,core,1.0,194,0.07865,-0.0
4,0.4,56795,core,1.0,195,0.0,-1.7278442594829322
4,0.4,56795,core,1.0,196,0.07935,-0.0
4,0.4,56795,core,1.0,197,0.0,4.3932631626578615
4,0.4,56795,core,1.0,198,0.0776,-0.0
4,0.4,56795,core,1.0,199,0.0,-0.6400723593160249
4,0.4,56795,core,1.0,200,0.07785,
4,0.8,56791,core,1.0,0,1.0,
4,0.8,56791,core,1.0,1,0.0,
4,0.8,56791,core,1.0,2,0.5228,-0.0
4,0.8,56791,core,1.0,3,0.0,0.7689137969987216
4,0.8,56791,core,1.0,4,0.4005,-0.0
4,0.8,56791,core,1.0,5,0.0,0.7637528077025489
4,0.8,56791,core,1.0,6,0.34305,-0.0
4,0.8,56791,core,1.0,7,0.0,0.7968376826766193
4,0.8,56791,core,1.0,8,0.3059,-0.0
4,0.8,56791,core,1.0,9,0.0,0.9952603996141193
4,0.8,56791,core,1.0,10,0.27375,-0.0
4,0.8,56791,core,1.0,11,0.0,0.6542656753508909
4,0.8,56791,core,1.0,12,0.2579,-0.0
4,0.8,56791,core,1.0,13,0.0,0.6922655681073112
4,0.8,56791,core,1.0,14,0.2445,-0.0
4,0.8,56791,core,1.0,15,0.0,0.6990990747823609
4,0.8,56791,core,1.0,16,0.23335,-0.0
4,0.8,56791,core,1.0,17,0.0,0.7057601712712819
4,0.8,56791,core,1.0,18,0.22385,-0.0
4,0.8,56791,core,1.0,19,0.0,0.6556733072029123
4,0.8,56791,core,1.0,20,0.21625,-0.0
4,0.8,56791,core,1.0,21,0.0,1.1518109242356924
4,0.8,56791,core,1.0,22,0.2047,-0.0
4,0.8,56791,core,1.0,23,0.0,0.43070737401589243
4,0.8,56791,core,1.0,24,0.2009,-0.0
4,0.8,56791,core,1.0,25,0.0,0.6744192295306196
4,0.8,56791,core,1.0,26,0.19555,-0.0
4,0.8,56791,core,1.0,27,0.0,0.9909350707179962
4,0.8,56791,core,1.0,28,0.1885,-0.0
4,0.8,56791,core,1.0,29,0.0,0.6217611456145891
4,0.8,56791,core,1.0,30,0.1845,-0.0
4,0.8,56791,core,1.0,31,0.0,1.1637306730325758
4,0.8,56791,core,1.0,32,0.1777,-0.0
4,0.8,56791,core,1.0,33,0.0,0.2048490136416004
4,0.8,56791,core,1.0,34,0.1766,-0.0
4,0.8,56791,core,1.0,35,0.0,1.0764053430056717
4,0.8,56791,core,1.0,36,0.17125,-0.0
4,0.8,56791,core,1.0,37,0.0,1.4313775648385876
4,0.8,56791,core,1.0,38,0.16475,-0.0
4,0.8,56791,core,1.0,39,0.0,0.07106584863821687
4,0.8,56791,core,1.0,40,0.16445,-0.0
4,0.8,56791,core,1.0,41,0.0,0.514207940105587
4,0.8,56791,core,1.0,42,0.1624,-0.0
4,0.8,56791,core,1.0,43,0.0,0.35888001482564447
4,0.8,56791,core,1.0,44,0.16105,-0.0
4,0.8,56791,core,1.0,45,0.0,0.5339595715780516
4,0.8,56791,core,1.0,46,0.15915,-0.0
4,0.8,56791,core,1.0,47,0.0,-0.059017787279992025
4,0.8,56791,core,1.0,48,0.15935,-0.0
4,0.8,56791,core,1.0,49,0.0,2.897227449480428
4,0.8,56791,core,1.0,50,0.1502,-0.0
4,0.8,56791,core,1.0,51,0.0,0.17003504711503223
4,0.8,56791,core,1.0,52,0.1497,-0.0
4,0.8,56791,core,1.0,53,0.0,0.9465008589059639
4,0.8,56791,core,1.0,54,0.14705,-0.0
4,0.8,56791,core,1.0,55,0.0,-1.3848458511930968
4,0.8,56791,core,1.0,56,0.1508,-0.0
4,0.8,56791,core,1.0,57,0.0,1.6293367459934192
4,0.8,56791,core,1.0,58,0.14655,-0.0
4,0.8,56791,core,1.0,59,0.0,0.7902504027180627
4,0.8,56791,core,1.0,60,0.1446,-0.0
4,0.8,56791,core,1.0,61,0.0,1.516133369237359
4,0.8,56791,core,1.0,62,0.14105,-0.0
4,0.8,56791,core,1.0,63,0.0,1.6974632727985401
4,0.8,56791,core,1.0,64,0.1373,-0.0
4,0.8,56791,core,1.0,65,0.0,0.4274431505812291
4,0.8,56791,core,1.0,66,0.1364,-0.0
4,0.8,56791,core,1.0,67,0.0,0.8651018049370176
4,0.8,56791,core,1.0,68,0.13465,-0.0
4,0.8,56791,core,1.0,69,0.0,0.798832540147636
4,0.8,56791,core,1.0,70,0.1331,-0.0
4,0.8,56791,core,1.0,71,0.0,1.8918787309600151
4,0.8,56791,core,1.0,72,0.1296,-0.0
4,0.8,56791,core,1.0,73,0.0,-1.8628678282360605
4,0.8,56791,core,1.0,74,0.13295,-0.0
4,0.8,56791,core,1.0,75,0.0,1.6828003103703282
4,0.8,56791,core,1.0,76,0.13,-0.0
4,0.8,56791,core,1.0,77,0.0,0.05925023055062137
4,0.8,56791,core,1.0,78,0.1299,-0.0
4,0.8,56791,core,1.0,79,0.0,1.5351392624945677
4,0.8,56791,core,1.0,80,0.1274,-0.0
4,0.8,56791,core,1.0,81,0.0,-0.979482356922092
4,0.8,56791,core,1.0,82,0.12895,-0.0
4,0.8,56791,core,1.0,83,0.0,-0.7687834245591639
4,0.8,56791,core,1.0,84,0.13015,-0.0
4,0.8,56791,core,1.0,85,0.0,0.32716005860831565
4,0.8,56791,core,1.0,86,0.12965,-0.0
4,0.8,56791,core,1.0,87,0.0,0.9784430789872041
4,0.8,56791,core,1.0,88,0.1282,-0.0
4,0.8,56791,core,1.0,89,0.0,2.6063290553367984
4,0.8,56791,core,1.0,90,0.1245,-0.0
4,0.8,56791,core,1.0,91,0.0,1.7712741618285384
4,0.8,56791,core,1.0,92,0.1221,-0.0
4,0.8,56791,core,1.0,93,0.0,1.6521177630759816
4,0.8,56791,core,1.0,94,0.11995,-0.0
4,0.8,56791,core,1.0,95,0.0,-0.78868440662689
4,0.8,56791,core,1.0,96,0.12095,-0.0
4,0.8,56791,core,1.0,97,0.0,0.8052895028525534
4,0.8,56791,core,1.0,98,0.11995,-0.0
4,0.8,56791,core,1.0,99,0.0,1.4549420612514354
4,0.8,56791,core,1.0,100,0.1182,-0.0
4,0.8,56791,core,1.0,101,0.0,-0.9778750736483734
4,0.8,56791,core,1.0,102,0.11935,-0.0
4,0.8,56791,core,1.0,103,0.0,4.182961060432887
4,0.8,56791,core,1.0,104,0.1146,-0.0
4,0.8,56791,core,1.0,105,0.0,-3.51373516976624
4,0.8,56791,core,1.0,106,0.1185,-0.0
4,0.8,56791,core,1.0,107,0.0,1.2259484365889968
4,0.8,56791,core,1.0,108,0.11715,-0.0
4,0.8,56791,core,1.0,109,0.0,-0.9725731740922205
4,0.8,56791,core,1.0,110,0.1182,-0.0
4,0.8,56791,core,1.0,111,0.0,2.0375687926863466
4,0.8,56791,core,1.0,112,0.11605,-0.0
4,0.8,56791,core,1.0,113,0.0,-1.0660178127846196
4,0.8,56791,core,1.0,114,0.11715,-0.0
4,0.8,56791,core,1.0,115,0.0,0.7385837938004974
4,0.8,56791,core,1.0,116,0.1164,-0.0
4,0.8,56791,core,1.0,117,0.0,1.8744261434224467
4,0.8,56791,core,1.0,118,0.11455,-0.0
4,0.8,56791,core,1.0,119,0.0,-1.2914951909171142
4,0.8,56791,core,1.0,120,0.1158,-0.0
4,0.8,56791,core,1.0,121,0.0,2.320855279728101
4,0.8,56791,core,1.0,122,0.1136,-0.0
4,0.8,56791,core,1.0,123,0.0,0.054148048387249126
4,0.8,56791,core,1.0,124,0.11355,-0.0
4,0.8,56791,core,1.0,125,0.0,2.726513320396773
4,0.8,56791,core,1.0,126,0.1111,-0.0
4,0.8,56791,core,1.0,127,0.0,0.28609468121931564
4,0.8,56791,core,1.0,128,0.11085,-0.0
4,0.8,56791,core,1.0,129,0.0,-1.158493785273454
4,0.8,56791,core,1.0,130,0.11185,-0.0
4,0.8,56791,core,1.0,131,0.0,2.542571617447118
4,0.8,56791,core,1.0,132,0.1097,-0.0
4,0.8,56791,core,1.0,133,0.0,-0.5444526335638983
4,0.8,56791,core,1.0,134,0.11015,-0.0
4,0.8,56791,core,1.0,135,0.0,-1.0985393146012816
4,0.8,56791,core,1.0,136,0.11105,-0.0
4,0.8,56791,core,1.0,137,0.0,1.1770155016108739
4,0.8,56791,core,1.0,138,0.1101,-0.0
4,0.8,56791,core,1.0,139,0.0,0.18949914575931318
4,0.8,56791,core,1.0,140,0.10995,-0.0
4,0.8,56791,core,1.0,141,0.0,-1.783997502900971
4,0.8,56791,core,1.0,142,0.11135,-0.0
4,0.8,56791,core,1.0,143,0.0,2.5264118477865067
4,0.8,56791,core,1.0,144,0.1094,-0.0
4,0.8,56791,core,1.0,145,0.0,2.40554698875686
4,0.8,56791,core,1.0,146,0.1076,-0.0
4,0.8,56791,core,1.0,147,0.0,1.9251615234836916
4,0.8,56791,core,1.0,148,0.1062,-0.0
4,0.8,56791,core,1.0,149,0.0,-1.6047678168470296
4,0.8,56791,core,1.0,150,0.10735,-0.0
4,0.8,56791,core,1.0,151,0.0,0.917064861433587
4,0.8,56791,core,1.0,152,0.1067,-0.0
4,0.8,56791,core,1.0,153,0.0,-2.629992465702393
4,0.8,56791,core,1.0,154,0.10855,-0.0
4,0.8,56791,core,1.0,155,0.0,3.2465246565171957
4,0.8,56791,core,1.0,156,0.1063,-0.0
4,0.8,56791,core,1.0,157,0.0,-3.2884164523018207
4,0.8,56791,core,1.0,158,0.10855,-0.0
4,0.8,56791,core,1.0,159,0.0,1.3976310984735565
4,0.8,56791,core,1.0,160,0.1076,-0.0
4,0.8,56791,core,1.0,161,0.0,4.245012419992914
4,0.8,56791,core,1.0,162,0.1048,-0.0
4,0.8,56791,core,1.0,163,0.0,0.8576807662463412
4,0.8,56791,core,1.0,164,0.10425,-0.0
4,0.8,56791,core,1.0,165,0.0,0.5548820307349904
4,0.8,56791,core,1.0,166,0.1039,-0.0
4,0.8,56791,core,1.0,167,0.0,-1.2809113918424828
4,0.8,56791,core,1.0,168,0.1047,-0.0
4,0.8,56791,core,1.0,169,0.0,-0.48354261198551535
4,0.8,56791,core,1.0,170,0.105,-0.0
4,0.8,56791,core,1.0,171,0.0,2.6257414294230377
4,0.8,56791,core,1.0,172,0.1034,-0.0
4,0.8,56791,core,1.0,173,0.0,3.038093021533227
4,0.8,56791,core,1.0,174,0.1016,-0.0
4,0.8,56791,core,1.0,175,0.0,-2.649594425566041
4,0.8,56791,core,1.0,176,0.10315,-0.0
4,0.8,56791,core,1.0,177,0.0,4.342664269537368
4,0.8,56791,core,1.0,178,0.10065,-0.0
4,0.8,56791,core,1.0,179,0.0,2.7779993232191766
4,0.8,56791,core,1.0,180,0.0991,-0.0
4,0.8,56791,core,1.0,181,0.0,-7.0742887660140354
4,0.8,56791,core,1.0,182,0.10305,-0.0
4,0.8,56791,core,1.0,183,0.0,4.403311260542449
4,0.8,56791,core,1.0,184,0.1006,-0.0
4,0.8,56791,core,1.0,185,0.0,-2.828634215749676
4,0.8,56791,core,1.0,186,0.10215,-0.0
4,0.8,56791,core,1.0,187,0.0,1.6548622819601786
4,0.8,56791,core,1.0,188,0.10125,-0.0
4,0.8,56791,core,1.0,189,0.0,3.2951959344795148
4,0.8,56791,core,1.0,190,0.0995,-0.0
4,0.8,56791,core,1.0,191,0.0,-8.264733985086657
4,0.8,56791,core,1.0,192,0.1039,-0.0
4,0.8,56791,core,1.0,193,0.0,6.133436094048715
4,0.8,56791,core,1.0,194,0.10065,-0.0
4,0.8,56791,core,1.0,195,0.0,-0.2903921468712338
4,0.8,56791,core,1.0,196,0.1008,-0.0
4,0.8,56791,core,1.0,197,0.0,1.569715938274506
4,0.8,56791,core,1.0,198,0.1,-0.0
4,0.8,56791,core,1.0,199,0.0,-3.2566780503286874
4,0.8,56791,core,1.0,200,0.10165,
4,0.8,56792,core,1.0,0,1.0,
4,0.8,56792,core,1.0,1,0.0,
4,0.8,56792,core,1.0,2,0.52205,-0.0
4,0.8,56792,core,1.0,3,0.0,0.7098236139737129
4,0.8,56792,core,1.0,4,0.4082,-0.0
4,0.8,56792,core,1.0,5,0.0,0.8612828091019841
4,0.8,56792,core,1.0,6,0.3428,-0.0
4,0.8,56792,core,1.0,7,0.0,0.8602862711312965
4,0.8,56792,core,1.0,8,0.3029,-0.0
4,0.8,56792,core,1.0,9,0.0,0.7624010467062267
4,0.8,56792,core,1.0,10,0.2782,-0.0
4,0.8,56792,core,1.0,11,0.0,0.5851046429945245
4,0.8,56792,core,1.0,12,0.26375,-0.0
4,0.8,56792,core,1.0,13,0.0,1.111261019961042
4,0.8,56792,core,1.0,14,0.2421,-0.0
4,0.8,56792,core,1.0,15,0.0,0.5802633566872958
4,0.8,56792,core,1.0,16,0.2329,-0.0
4,0.8,56792,core,1.0,17,0.0,1.0410525130163797
4,0.8,56792,core,1.0,18,0.21905,-0.0
4,0.8,56792,core,1.0,19,0.0,0.4649352044286156
4,0.8,56792,core,1.0,20,0.21375,-0.0
4,0.8,56792,core,1.0,21,0.0,1.031182671884748
4,0.8,56792,core,1.0,22,0.2035,-0.0
4,0.8,56792,core,1.0,23,0.0,0.13594223913166248
4,0.8,56792,core,1.0,24,0.2023,-0.0
4,0.8,56792,core,1.0,25,0.0,0.8096348812690797
4,0.8,56792,core,1.0,26,0.19585,-0.0
4,0.8,56792,core,1.0,27,0.0,1.2118652395822243
4,0.8,56792,core,1.0,28,0.18725,-0.0
4,0.8,56792,core,1.0,29,0.0,1.289997426446554
4,0.8,56792,core,1.0,30,0.1791,-0.0
4,0.8,56792,core,1.0,31,0.0,0.9844263277132725
4,0.8,56792,core,1.0,32,0.1735,-0.0
4,0.8,56792,core,1.0,33,0.0,-0.09493501951495419
4,0.8,56792,core,1.0,34,0.174,-0.0
4,0.8,56792,core,1.0,35,0.0,0.6494938054801757
4,0.8,56792,core,1.0,36,0.1708,-0.0
4,0.8,56792,core,1.0,37,0.0,0.23900281769579595
4,0.8,56792,core,1.0,38,0.1697,-0.0
4,0.8,56792,core,1.0,39,0.0,0.6720832623968728
4,0.8,56792,core,1.0,40,0.1668,-0.0
4,0.8,56792,core,1.0,41,0.0,1.731778148482083
4,0.8,56792,core,1.0,42,0.1599,-0.0
4,0.8,56792,core,1.0,43,0.0,-0.8387048941912864
4,0.8,56792,core,1.0,44,0.16305,-0.0
4,0.8,56792,core,1.0,45,0.0,0.5832454661321529
4,0.8,56792,core,1.0,46,0.16095,-0.0
4,0.8,56792,core,1.0,47,0.0,1.3025639612073645
4,0.8,56792,core,1.0,48,0.15655,-0.0
4,0.8,56792,core,1.0,49,0.0,1.3484489523236016
4,0.8,56792,core,1.0,50,0.1523,-0.0
4,0.8,56792,core,1.0,51,0.0,1.0657505822843372
4,0.8,56792,core,1.0,52,0.14915,-0.0
4,0.8,56792,core,1.0,53,0.0,0.3565012441990861
4,0.8,56792,core,1.0,54,0.14815,-0.0
4,0.8,56792,core,1.0,55,0.0,2.720296283641062
4,0.8,56792,core,1.0,56,0.141,-0.0
4,0.8,56792,core,1.0,57,0.0,-0.060599847885386714
4,0.8,56792,core,1.0,58,0.14115,-0.0
4,0.8,56792,core,1.0,59,0.0,0.7359932366767866
4,0.8,56792,core,1.0,60,0.1394,-0.0
4,0.8,56792,core,1.0,61,0.0,-1.298726178936366
4,0.8,56792,core,1.0,62,0.1424,-0.0
4,0.8,56792,core,1.0,63,0.0,2.1142657825346713
4,0.8,56792,core,1.0,64,0.1377,-0.0
4,0.8,56792,core,1.0,65,0.0,1.6007632828527956
4,0.8,56792,core,1.0,66,0.13435,-0.0
4,0.8,56792,core,1.0,67,0.0,0.7521975489925206
4,0.8,56792,core,1.0,68,0.13285,-0.0
4,0.8,56792,core,1.0,69,0.0,-0.0
4,0.8,56792,core,1.0,70,0.13285,-0.0
4,0.8,56792,core,1.0,71,0.0,1.6762808050128017
4,0.8,56792,core,1.0,72,0.12975,-0.0
4,0.8,56792,core,1.0,73,0.0,-2.270906035150671
4,0.8,56792,core,1.0,74,0.13385,-0.0
4,0.8,56792,core,1.0,75,0.0,0.9302330603553508
4,0.8,56792,core,1.0,76,0.1322,-0.0
4,0.8,56792,core,1.0,77,0.0,0.4380573401683581
4,0.8,56792,core,1.0,78,0.13145,-0.0
4,0.8,56792,core,1.0,79,0.0,4.57716095121938
4,0.8,56792,core,1.0,80,0.12405,-0.0
4,0.8,56792,core,1.0,81,0.0,-2.031048004858654
4,0.8,56792,core,1.0,82,0.1272,-0.0
4,0.8,56792,core,1.0,83,0.0,2.181620998688228
4,0.8,56792,core,1.0,84,0.1239,-0.0
4,0.8,56792,core,1.0,85,0.0,-0.6151733364629203
4,0.8,56792,core,1.0,86,0.1248,-0.0
4,0.8,56792,core,1.0,87,0.0,2.6182197540743717
4,0.8,56792,core,1.0,88,0.1211,-0.0
4,0.8,56792,core,1.0,89,0.0,0.4420352856828501
4,0.8,56792,core,1.0,90,0.1205,-0.0
4,0.8,56792,core,1.0,91,0.0,0.07554698389796437
4,0.8,56792,core,1.0,92,0.1204,-0.0
4,0.8,56792,core,1.0,93,0.0,-0.115787210218363
4,0.8,56792,core,1.0,94,0.12055,-0.0
4,0.8,56792,core,1.0,95,0.0,2.11156272839114
4,0.8,56792,core,1.0,96,0.1179,-0.0
4,0.8,56792,core,1.0,97,0.0,0.5776077845816612
4,0.8,56792,core,1.0,98,0.1172,-0.0
4,0.8,56792,core,1.0,99,0.0,-0.37937866150599475
4,0.8,56792,core,1.0,100,0.11765,-0.0
4,0.8,56792,core,1.0,101,0.0,-1.9132761099586602
4,0.8,56792,core,1.0,102,0.1199,-0.0
4,0.8,56792,core,1.0,103,0.0,1.4272297242272214
4,0.8,56792,core,1.0,104,0.11825,-0.0
4,0.8,56792,core,1.0,105,0.0,1.881392770621242
4,0.8,56792,core,1.0,106,0.11615,-0.0
4,0.8,56792,core,1.0,107,0.0,1.8115815871308456
4,0.8,56792,core,1.0,108,0.1142,-0.0
4,0.8,56792,core,1.0,109,0.0,1.5863120479211912
4,0.8,56792,core,1.0,110,0.11255,-0.0
4,0.8,56792,core,1.0,111,0.0,1.389341301438765
4,0.8,56792,core,1.0,112,0.11115,-0.0
4,0.8,56792,core,1.0,113,0.0,-4.142108781350181
4,0.8,56792,core,1.0,114,0.1153,-0.0
4,0.8,56792,core,1.0,115,0.0,0.4496959510834287
4,0.8,56792,core,1.0,116,0.11485,-0.0
4,0.8,56792,core,1.0,117,0.0,1.023156069762368
4,0.8,56792,core,1.0,118,0.11385,-0.0
4,0.8,56792,core,1.0,119,0.0,0.05227199681103461
4,0.8,56792,core,1.0,120,0.1138,-0.0
4,0.8,56792,core,1.0,121,0.0,-1.84651657682873
4,0.8,56792,core,1.0,122,0.11555,-0.0
4,0.8,56792,core,1.0,123,0.0,4.1129190744122175
4,0.8,56792,core,1.0,124,0.11175,-0.0
4,0.8,56792,core,1.0,125,0.0,-1.1135693540801954
4,0.8,56792,core,1.0,126,0.11275,-0.0
4,0.8,56792,core,1.0,127,0.0,1.586779459557482
4,0.8,56792,core,1.0,128,0.11135,-0.0
4,0.8,56792,core,1.0,129,0.0,1.2221818180453297
4,0.8,56792,core,1.0,130,0.1103,-0.0
4,0.8,56792,core,1.0,131,0.0,1.6733479139329286
4,0.8,56792,core,1.0,132,0.1089,-0.0
4,0.8,56792,core,1.0,133,0.0,2.527490777198362
4,0.8,56792,core,1.0,134,0.10685,-0.0
4,0.8,56792,core,1.0,135,0.0,-2.1309244898163797
4,0.8,56792,core,1.0,136,0.10855,-0.0
4,0.8,56792,core,1.0,137,0.0,-0.629585514638797
4,0.8,56792,core,1.0,138,0.10905,-0.0
4,0.8,56792,core,1.0,139,0.0,1.2161967693975073
4,0.8,56792,core,1.0,140,0.1081,-0.0
4,0.8,56792,core,1.0,141,0.0,2.7660395271670972
4,0.8,56792,core,1.0,142,0.106,-0.0
4,0.8,56792,core,1.0,143,0.0,-1.9428419729889919
4,0.8,56792,core,1.0,144,0.10745,-0.0
4,0.8,56792,core,1.0,145,0.0,-3.3349607428266332
4,0.8,56792,core,1.0,146,0.10995,-0.0
4,0.8,56792,core,1.0,147,0.0,3.9292055765495415
4,0.8,56792,core,1.0,148,0.10705,-0.0
4,0.8,56792,core,1.0,149,0.0,-1.3853913183666144
4,0.8,56792,core,1.0,150,0.10805,-0.0
4,0.8,56792,core,1.0,151,0.0,-2.0818040111783827
4,0.8,56792,core,1.0,152,0.10955,-0.0
4,0.8,56792,core,1.0,153,0.0,3.246385531488908
4,0.8,56792,core,1.0,154,0.10725,-0.0
4,0.8,56792,core,1.0,155,0.0,-0.5049969308087081
4,0.8,56792,core,1.0,156,0.1076,-0.0
4,0.8,56792,core,1.0,157,0.0,-0.3643489145917238
4,0.8,56792,core,1.0,158,0.10785,-0.0
4,0.8,56792,core,1.0,159,0.0,5.169291725060182
4,0.8,56792,core,1.0,160,0.1044,-0.0
4,0.8,56792,core,1.0,161,0.0,-3.1307199977474767
4,0.8,56792,core,1.0,162,0.10645,-0.0
4,0.8,56792,core,1.0,163,0.0,5.845640387245166
4,0.8,56792,core,1.0,164,0.1027,-0.0
4,0.8,56792,core,1.0,165,0.0,-5.839849392910393
4,0.8,56792,core,1.0,166,0.1064,-0.0
4,0.8,56792,core,1.0,167,0.0,0.4715240891853685
4,0.8,56792,core,1.0,168,0.1061,-0.0
4,0.8,56792,core,1.0,169,0.0,1.8417403954384295
4,0.8,56792,core,1.0,170,0.10495,-0.0
4,0.8,56792,core,1.0,171,0.0,5.547264164466387
4,0.8,56792,core,1.0,172,0.1016,-0.0
4,0.8,56792,core,1.0,173,0.0,-8.554082962082155
4,0.8,56792,core,1.0,174,0.10675,-0.0
4,0.8,56792,core,1.0,175,0.0,3.644199925427896
4,0.8,56792,core,1.0,176,0.10455,-0.0
4,0.8,56792,core,1.0,177,0.0,-0.16921427363849134
4,0.8,56792,core,1.0,178,0.10465,-0.0
4,0.8,56792,core,1.0,179,0.0,6.975968553597659
4,0.8,56792,core,1.0,180,0.10065,-0.0
4,0.8,56792,core,1.0,181,0.0,-4.265249701941688
4,0.8,56792,core,1.0,182,0.10305,-0.0
4,0.8,56792,core,1.0,183,0.0,2.3232502665931203
4,0.8,56792,core,1.0,184,0.10175,-0.0
4,0.8,56792,core,1.0,185,0.0,-1.8992893108025866
4,0.8,56792,core,1.0,186,0.1028,-0.0
4,0.8,56792,core,1.0,187,0.0,5.8196288146205974
4,0.8,56792,core,1.0,188,0.09965,-0.0
4,0.8,56792,core,1.0,189,0.0,0.3797052735082259
4,0.8,56792,core,1.0,190,0.09945,-0.0
4,0.8,56792,core,1.0,191,0.0,-3.6146166832898485
4,0.8,56792,core,1.0,192,0.10135,-0.0
4,0.8,56792,core,1.0,193,0.0,5.01572965412324
4,0.8,56792,core,1.0,194,0.09875,-0.0
4,0.8,56792,core,1.0,195,0.0,-0.6899112751987649
4,0.8,56792,core,1.0,196,0.0991,-0.0
4,0.8,56792,core,1.0,197,0.0,-6.741487602917663
4,0.8,56792,core,1.0,198,0.10255,-0.0
4,0.8,56792,core,1.0,199,0.0,4.613238046079736
4,0.8,56792,core,1.0,200,0.1002,
4,0.8,56793,core,1.0,0,1.0,
4,0.8,56793,core,1.0,1,0.0,
4,0.8,56793,core,1.0,2,0.52125,-0.0
4,0.8,56793,core,1.0,3,0.0,0.6828673693889088
4,0.8,56793,core,1.0,4,0.4114,-0.0
4,0.8,56793,core,1.0,5,0.0,0.8425767292750704
4,0.8,56793,core,1.0,6,0.3468,-0.0
4,0.8,56793,core,1.0,7,0.0,0.787714135654444
4,0.8,56793,core,1.0,8,0.30965,-0.0
4,0.8,56793,core,1.0,9,0.0,0.7781588434334074
4,0.8,56793,core,1.0,10,0.2839,-0.0
4,0.8,56793,core,1.0,11,0.0,0.7888882988419631
4,0.8,56793,core,1.0,12,0.2642,-0.0
4,0.8,56793,core,1.0,13,0.0,0.8105253818889929
4,0.8,56793,core,1.0,14,0.2482,-0.0
4,0.8,56793,core,1.0,15,0.0,0.8312769563128604
4,0.8,56793,core,1.0,16,0.2348,-0.0
4,0.8,56793,core,1.0,17,0.0,0.8907832882463055
4,0.8,56793,core,1.0,18,0.2228,-0.0
4,0.8,56793,core,1.0,19,0.0,0.6015685449863001
4,0.8,56793,core,1.0,20,0.21585,-0.0
4,0.8,56793,core,1.0,21,0.0,0.8379886867918223
4,0.8,56793,core,1.0,22,0.2074,-0.0
4,0.8,56793,core,1.0,23,0.0,1.0719247035671122
4,0.8,56793,core,1.0,24,0.19795,-0.0
4,0.8,56793,core,1.0,25,0.0,0.8668990328599109
4,0.8,56793,core,1.0,26,0.1912,-0.0
4,0.8,56793,core,1.0,27,0.0,0.40530231884092294
4,0.8,56793,core,1.0,28,0.18835,-0.0
4,0.8,56793,core,1.0,29,0.0,0.8194899515939517
4,0.8,56793,core,1.0,30,0.1831,-0.0
4,0.8,56793,core,1.0,31,0.0,1.411009489037127
4,0.8,56793,core,1.0,32,0.17495,-0.0
4,0.8,56793,core,1.0,33,0.0,0.5514289761944983
4,0.8,56793,core,1.0,34,0.17205,-0.0
4,0.8,56793,core,1.0,35,0.0,-0.04065115080106056
4,0.8,56793,core,1.0,36,0.17225,-0.0
4,0.8,56793,core,1.0,37,0.0,0.5844221674771382
4,0.8,56793,core,1.0,38,0.16955,-0.0
4,0.8,56793,core,1.0,39,0.0,0.6960872427914028
4,0.8,56793,core,1.0,40,0.16655,-0.0
4,0.8,56793,core,1.0,41,0.0,1.4147323022525904
4,0.8,56793,core,1.0,42,0.1609,-0.0
4,0.8,56793,core,1.0,43,0.0,0.47015892496962425
4,0.8,56793,core,1.0,44,0.15915,-0.0
4,0.8,56793,core,1.0,45,0.0,-0.5199888862874515
4,0.8,56793,core,1.0,46,0.161,-0.0
4,0.8,56793,core,1.0,47,0.0,-0.07291375697866863
4,0.8,56793,core,1.0,48,0.16125,-0.0
4,0.8,56793,core,1.0,49,0.0,2.5730263746612523
4,0.8,56793,core,1.0,50,0.153,-0.0
4,0.8,56793,core,1.0,51,0.0,0.8062375594677039
4,0.8,56793,core,1.0,52,0.1506,-0.0
4,0.8,56793,core,1.0,53,0.0,0.2999485522652073
4,0.8,56793,core,1.0,54,0.14975,-0.0
4,0.8,56793,core,1.0,55,0.0,1.2066664772313662
4,0.8,56793,core,1.0,56,0.1465,-0.0
4,0.8,56793,core,1.0,57,0.0,0.15582826266853647
4,0.8,56793,core,1.0,58,0.1461,-0.0
4,0.8,56793,core,1.0,59,0.0,1.162186518792077
4,0.8,56793,core,1.0,60,0.14325,-0.0
4,0.8,56793,core,1.0,61,0.0,1.3562075264583042
4,0.8,56793,core,1.0,62,0.1401,-0.0
4,0.8,56793,core,1.0,63,0.0,0.24778926818701913
4,0.8,56793,core,1.0,64,0.13955,-0.0
4,0.8,56793,core,1.0,65,0.0,1.1749212110601845
4,0.8,56793,core,1.0,66,0.13705,-0.0
4,0.8,56793,core,1.0,67,0.0,0.539889566734756
4,0.8,56793,core,1.0,68,0.13595,-0.0
4,0.8,56793,core,1.0,69,0.0,0.43273260089331855
4,0.8,56793,core,1.0,70,0.1351,-0.0
4,0.8,56793,core,1.0,71,0.0,-1.636327861822647
4,0.8,56793,core,1.0,72,0.13825,-0.0
4,0.8,56793,core,1.0,73,0.0,1.6554172812663155
4,0.8,56793,core,1.0,74,0.13515,-0.0
4,0.8,56793,core,1.0,75,0.0,0.1944690429979184
4,0.8,56793,core,1.0,76,0.1348,-0.0
4,0.8,56793,core,1.0,77,0.0,0.774986267545695
4,0.8,56793,core,1.0,78,0.13345,-0.0
4,0.8,56793,core,1.0,79,0.0,-1.2042720664191986
4,0.8,56793,core,1.0,80,0.1355,-0.0
