N,n,seed,edge_source,resolution,t,P0,d_s
4,0.4,56793,all,1.0,84,0.12465,-0.0
4,0.4,56793,all,1.0,85,0.0,2.0008117632625835
4,0.4,56793,all,1.0,86,0.12175,-0.0
4,0.4,56793,all,1.0,87,0.0,-3.054042339213363
4,0.4,56793,all,1.0,88,0.1261,-0.0
4,0.4,56793,all,1.0,89,0.0,0.8509666864139335
4,0.4,56793,all,1.0,90,0.1249,-0.0
4,0.4,56793,all,1.0,91,0.0,2.811492579482289
4,0.4,56793,all,1.0,92,0.1211,-0.0
4,0.4,56793,all,1.0,93,0.0,1.861541702755819
4,0.4,56793,all,1.0,94,0.1187,-0.0
4,0.4,56793,all,1.0,95,0.0,0.40099886949039826
4,0.4,56793,all,1.0,96,0.1182,-0.0
4,0.4,56793,all,1.0,97,0.0,0.20537073832822428
4,0.4,56793,all,1.0,98,0.11795,-0.0
4,0.4,56793,all,1.0,99,0.0,-0.7108553286453446
4,0.4,56793,all,1.0,100,0.1188,-0.0
4,0.4,56793,all,1.0,101,0.0,-0.8044214783577514
4,0.4,56793,all,1.0,102,0.11975,-0.0
4,0.4,56793,all,1.0,103,0.0,1.5162783740576893
4,0.4,56793,all,1.0,104,0.118,-0.0
4,0.4,56793,all,1.0,105,0.0,1.7043857212500235
4,0.4,56793,all,1.0,106,0.1161,-0.0
4,0.4,56793,all,1.0,107,0.0,-2.9988350967151036
4,0.4,56793,all,1.0,108,0.1194,-0.0
4,0.4,56793,all,1.0,109,0.0,4.187337269446574
4,0.4,56793,all,1.0,110,0.1149,-0.0
4,0.4,56793,all,1.0,111,0.0,6.106001952020015
4,0.4,56793,all,1.0,112,0.10875,-0.0
4,0.4,56793,all,1.0,113,0.0,0.2080019917035442
4,0.4,56793,all,1.0,114,0.10855,-0.0
4,0.4,56793,all,1.0,115,0.0,-2.4111487946186054
4,0.4,56793,all,1.0,116,0.11085,-0.0
4,0.4,56793,all,1.0,117,0.0,-0.8937143282001065
4,0.4,56793,all,1.0,118,0.1117,-0.0
4,0.4,56793,all,1.0,119,0.0,3.1849643231552878
4,0.4,56793,all,1.0,120,0.10875,-0.0
4,0.4,56793,all,1.0,121,0.0,-3.2384956346447953
4,0.4,56793,all,1.0,122,0.1117,-0.0
4,0.4,56793,all,1.0,123,0.0,-4.008192388891951
4,0.4,56793,all,1.0,124,0.1154,-0.0
4,0.4,56793,all,1.0,125,0.0,7.706608222730104
4,0.4,56793,all,1.0,126,0.1085,-0.0
4,0.4,56793,all,1.0,127,0.0,-0.35066025578593146
4,0.4,56793,all,1.0,128,0.1088,-0.0
4,0.4,56793,all,1.0,129,0.0,-0.3552019205645484
4,0.4,56793,all,1.0,130,0.1091,-0.0
4,0.4,56793,all,1.0,131,0.0,0.30052193825097284
4,0.4,56793,all,1.0,132,0.10885,-0.0
4,0.4,56793,all,1.0,133,0.0,3.152772397060775
4,0.4,56793,all,1.0,134,0.1063,-0.0
4,0.4,56793,all,1.0,135,0.0,0.44522194220458894
4,0.4,56793,all,1.0,136,0.10595,-0.0
4,0.4,56793,all,1.0,137,0.0,-3.068669227087913
4,0.4,56793,all,1.0,138,0.10835,-0.0
4,0.4,56793,all,1.0,139,0.0,1.9377302926849884
4,0.4,56793,all,1.0,140,0.10685,-0.0
4,0.4,56793,all,1.0,141,0.0,1.6592052597290061
4,0.4,56793,all,1.0,142,0.1056,-0.0
4,0.4,56793,all,1.0,143,0.0,0.2032660881950734
4,0.4,56793,all,1.0,144,0.10545,-0.0
4,0.4,56793,all,1.0,145,0.0,-2.656832773741356
4,0.4,56793,all,1.0,146,0.1074,-0.0
4,0.4,56793,all,1.0,147,0.0,0.6859449329784871
4,0.4,56793,all,1.0,148,0.1069,-0.0
4,0.4,56793,all,1.0,149,0.0,7.649922109060445
4,0.4,56793,all,1.0,150,0.10155,-0.0
4,0.4,56793,all,1.0,151,0.0,-2.360541164890637
4,0.4,56793,all,1.0,152,0.10315,-0.0
4,0.4,56793,all,1.0,153,0.0,-5.892253490159156
4,0.4,56793,all,1.0,154,0.1072,-0.0
4,0.4,56793,all,1.0,155,0.0,2.477686459328433
4,0.4,56793,all,1.0,156,0.1055,-0.0
4,0.4,56793,all,1.0,157,0.0,5.604957462752186
4,0.4,56793,all,1.0,158,0.1018,-0.0
4,0.4,56793,all,1.0,159,0.0,-4.314161270651994
4,0.4,56793,all,1.0,160,0.1046,-0.0
4,0.4,56793,all,1.0,161,0.0,-0.5378127201578355
4,0.4,56793,all,1.0,162,0.10495,-0.0
4,0.4,56793,all,1.0,163,0.0,-0.15523615934288065
4,0.4,56793,all,1.0,164,0.10505,-0.0
4,0.4,56793,all,1.0,165,0.0,6.5687481905897185
4,0.4,56793,all,1.0,166,0.10095,-0.0
4,0.4,56793,all,1.0,167,0.0,2.6680228628121
4,0.4,56793,all,1.0,168,0.09935,-0.0
4,0.4,56793,all,1.0,169,0.0,2.4846798898441933
4,0.4,56793,all,1.0,170,0.0979,-0.0
4,0.4,56793,all,1.0,171,0.0,-5.837849803762917
4,0.4,56793,all,1.0,172,0.1013,-0.0
4,0.4,56793,all,1.0,173,0.0,3.4497269332074945
4,0.4,56793,all,1.0,174,0.0993,-0.0
4,0.4,56793,all,1.0,175,0.0,1.860285804401944
4,0.4,56793,all,1.0,176,0.09825,-0.0
4,0.4,56793,all,1.0,177,0.0,-0.8984695269477405
4,0.4,56793,all,1.0,178,0.09875,-0.0
4,0.4,56793,all,1.0,179,0.0,3.8476004360784843
4,0.4,56793,all,1.0,180,0.09665,-0.0
4,0.4,56793,all,1.0,181,0.0,-1.77039507184408
4,0.4,56793,all,1.0,182,0.0976,-0.0
4,0.4,56793,all,1.0,183,0.0,-6.175795323197497
4,0.4,56793,all,1.0,184,0.10095,-0.0
4,0.4,56793,all,1.0,185,0.0,3.0487284424107512
4,0.4,56793,all,1.0,186,0.0993,-0.0
4,0.4,56793,all,1.0,187,0.0,0.4713847150928167
4,0.4,56793,all,1.0,188,0.09905,-0.0
4,0.4,56793,all,1.0,189,0.0,3.7579271251532433
4,0.4,56793,all,1.0,190,0.0971,-0.0
4,0.4,56793,all,1.0,191,0.0,-1.6646966859371688
4,0.4,56793,all,1.0,192,0.09795,-0.0
4,0.4,56793,all,1.0,193,0.0,-8.103066622726637
4,0.4,56793,all,1.0,194,0.10215,-0.0
4,0.4,56793,all,1.0,195,0.0,11.702425313452762
4,0.4,56793,all,1.0,196,0.0962,-0.0
4,0.4,56793,all,1.0,197,0.0,-0.20467358510296887
4,0.4,56793,all,1.0,198,0.0963,-0.0
4,0.4,56793,all,1.0,199,0.0,-5.301498420136102
4,0.4,56793,all,1.0,200,0.0989,
4,0.4,56794,all,1.0,0,1.0,
4,0.4,56794,all,1.0,1,0.0,
4,0.4,56794,all,1.0,2,0.5136,-0.0
4,0.4,56794,all,1.0,3,0.0,0.7700300323587844
4,0.4,56794,all,1.0,4,0.3933,-0.0
4,0.4,56794,all,1.0,5,0.0,0.7386737193612218
4,0.4,56794,all,1.0,6,0.3386,-0.0
4,0.4,56794,all,1.0,7,0.0,0.8577041578498824
4,0.4,56794,all,1.0,8,0.2993,-0.0
4,0.4,56794,all,1.0,9,0.0,0.9800028437578404
4,0.4,56794,all,1.0,10,0.2683,-0.0
4,0.4,56794,all,1.0,11,0.0,0.5641748737770004
4,0.4,56794,all,1.0,12,0.25485,-0.0
4,0.4,56794,all,1.0,13,0.0,0.8766030735714431
4,0.4,56794,all,1.0,14,0.2382,-0.0
4,0.4,56794,all,1.0,15,0.0,0.6226917246919398
4,0.4,56794,all,1.0,16,0.2285,-0.0
4,0.4,56794,all,1.0,17,0.0,0.7288181284554296
4,0.4,56794,all,1.0,18,0.2189,-0.0
4,0.4,56794,all,1.0,19,0.0,1.1898664420242129
4,0.4,56794,all,1.0,20,0.2056,-0.0
4,0.4,56794,all,1.0,21,0.0,0.4174799388413813
4,0.4,56794,all,1.0,22,0.20155,-0.0
4,0.4,56794,all,1.0,23,0.0,1.109779811369158
4,0.4,56794,all,1.0,24,0.19205,-0.0
4,0.4,56794,all,1.0,25,0.0,0.9818161987624187
4,0.4,56794,all,1.0,26,0.18465,-0.0
4,0.4,56794,all,1.0,27,0.0,1.410067334604544
4,0.4,56794,all,1.0,28,0.17525,-0.0
4,0.4,56794,all,1.0,29,0.0,1.0441367632485437
4,0.4,56794,all,1.0,30,0.16905,-0.0
4,0.4,56794,all,1.0,31,0.0,0.11018409590619994
4,0.4,56794,all,1.0,32,0.16845,-0.0
4,0.4,56794,all,1.0,33,0.0,0.6327294272891167
4,0.4,56794,all,1.0,34,0.16525,-0.0
4,0.4,56794,all,1.0,35,0.0,0.23369559564391898
4,0.4,56794,all,1.0,36,0.16415,-0.0
4,0.4,56794,all,1.0,37,0.0,1.7890253909896991
4,0.4,56794,all,1.0,38,0.1564,-0.0
4,0.4,56794,all,1.0,39,0.0,0.11234938569661793
4,0.4,56794,all,1.0,40,0.15595,-0.0
4,0.4,56794,all,1.0,41,0.0,0.39618738136063925
4,0.4,56794,all,1.0,42,0.15445,-0.0
4,0.4,56794,all,1.0,43,0.0,1.19959891043664
4,0.4,56794,all,1.0,44,0.1502,-0.0
4,0.4,56794,all,1.0,45,0.0,-0.0598703902273715
4,0.4,56794,all,1.0,46,0.1504,-0.0
4,0.4,56794,all,1.0,47,0.0,1.1705334602750914
4,0.4,56794,all,1.0,48,0.1467,-0.0
4,0.4,56794,all,1.0,49,0.0,0.4698013747437481
4,0.4,56794,all,1.0,50,0.1453,-0.0
4,0.4,56794,all,1.0,51,0.0,0.7245770838411952
4,0.4,56794,all,1.0,52,0.14325,-0.0
4,0.4,56794,all,1.0,53,0.0,0.9706762838578404
4,0.4,56794,all,1.0,54,0.14065,-0.0
4,0.4,56794,all,1.0,55,0.0,1.8084550719829753
4,0.4,56794,all,1.0,56,0.1361,-0.0
4,0.4,56794,all,1.0,57,0.0,0.12576868266526947
4,0.4,56794,all,1.0,58,0.1358,-0.0
4,0.4,56794,all,1.0,59,0.0,0.3704181873826201
4,0.4,56794,all,1.0,60,0.13495,-0.0
4,0.4,56794,all,1.0,61,0.0,1.3250270267176059
4,0.4,56794,all,1.0,62,0.13205,-0.0
4,0.4,56794,all,1.0,63,0.0,2.085465635869829
4,0.4,56794,all,1.0,64,0.12775,-0.0
4,0.4,56794,all,1.0,65,0.0,0.1528093293345683
4,0.4,56794,all,1.0,66,0.12745,-0.0
4,0.4,56794,all,1.0,67,0.0,-0.6017949331431901
4,0.4,56794,all,1.0,68,0.1286,-0.0
4,0.4,56794,all,1.0,69,0.0,0.32265921070492093
4,0.4,56794,all,1.0,70,0.128,-0.0
4,0.4,56794,all,1.0,71,0.0,-0.16620055561218255
4,0.4,56794,all,1.0,72,0.1283,-0.0
4,0.4,56794,all,1.0,73,0.0,0.9448452401930642
4,0.4,56794,all,1.0,74,0.12665,-0.0
4,0.4,56794,all,1.0,75,0.0,1.7371951690352825
4,0.4,56794,all,1.0,76,0.12375,-0.0
4,0.4,56794,all,1.0,77,0.0,0.46806023048094647
4,0.4,56794,all,1.0,78,0.123,-0.0
4,0.4,56794,all,1.0,79,0.0,2.4127701961796664
4,0.4,56794,all,1.0,80,0.1193,-0.0
4,0.4,56794,all,1.0,81,0.0,-0.9114031920265598
4,0.4,56794,all,1.0,82,0.12065,-0.0
4,0.4,56794,all,1.0,83,0.0,1.1777590993439664
4,0.4,56794,all,1.0,84,0.11895,-0.0
4,0.4,56794,all,1.0,85,0.0,-0.6761289526379196
4,0.4,56794,all,1.0,86,0.1199,-0.0
4,0.4,56794,all,1.0,87,0.0,0.9117267312227604
4,0.4,56794,all,1.0,88,0.11865,-0.0
4,0.4,56794,all,1.0,89,0.0,1.5892610638866345
4,0.4,56794,all,1.0,90,0.11655,-0.0
4,0.4,56794,all,1.0,91,0.0,0.2345267712609976
4,0.4,56794,all,1.0,92,0.11625,-0.0
4,0.4,56794,all,1.0,93,0.0,1.167250145066499
4,0.4,56794,all,1.0,94,0.1148,-0.0
4,0.4,56794,all,1.0,95,0.0,-0.4952043765975666
4,0.4,56794,all,1.0,96,0.1154,-0.0
4,0.4,56794,all,1.0,97,0.0,1.3542497608662012
4,0.4,56794,all,1.0,98,0.1138,-0.0
4,0.4,56794,all,1.0,99,0.0,2.4216527980466367
4,0.4,56794,all,1.0,100,0.11105,-0.0
4,0.4,56794,all,1.0,101,0.0,1.2813527504996733
4,0.4,56794,all,1.0,102,0.10965,-0.0
4,0.4,56794,all,1.0,103,0.0,-3.0996200212429392
4,0.4,56794,all,1.0,104,0.113,-0.0
4,0.4,56794,all,1.0,105,0.0,1.7332013167159754
4,0.4,56794,all,1.0,106,0.11115,-0.0
4,0.4,56794,all,1.0,107,0.0,1.8937996094820155
4,0.4,56794,all,1.0,108,0.1092,-0.0
4,0.4,56794,all,1.0,109,0.0,0.700947379228977
4,0.4,56794,all,1.0,110,0.1085,-0.0
4,0.4,56794,all,1.0,111,0.0,0.1023485521406177
4,0.4,56794,all,1.0,112,0.1084,-0.0
4,0.4,56794,all,1.0,113,0.0,0.20867420535453066
4,0.4,56794,all,1.0,114,0.1082,-0.0
4,0.4,56794,all,1.0,115,0.0,-1.5832801918588222
4,0.4,56794,all,1.0,116,0.1097,-0.0
4,0.4,56794,all,1.0,117,0.0,3.959029885255885
4,0.4,56794,all,1.0,118,0.10605,-0.0
4,0.4,56794,all,1.0,119,0.0,2.3800233127622663
4,0.4,56794,all,1.0,120,0.10395,-0.0
4,0.4,56794,all,1.0,121,0.0,1.2872168753958024
4,0.4,56794,all,1.0,122,0.10285,-0.0
4,0.4,56794,all,1.0,123,0.0,4.011136647579017
4,0.4,56794,all,1.0,124,0.09955,-0.0
4,0.4,56794,all,1.0,125,0.0,-2.916426495321491
4,0.4,56794,all,1.0,126,0.1019,-0.0
4,0.4,56794,all,1.0,127,0.0,3.346383462692557
4,0.4,56794,all,1.0,128,0.09925,-0.0
4,0.4,56794,all,1.0,129,0.0,0.7821999670359243
4,0.4,56794,all,1.0,130,0.09865,-0.0
4,0.4,56794,all,1.0,131,0.0,-3.6663350112503683
4,0.4,56794,all,1.0,132,0.10145,-0.0
4,0.4,56794,all,1.0,133,0.0,-3.0456298990657653
4,0.4,56794,all,1.0,134,0.1038,-0.0
4,0.4,56794,all,1.0,135,0.0,5.711519620044874
4,0.4,56794,all,1.0,136,0.0995,-0.0
4,0.4,56794,all,1.0,137,0.0,-5.66409194046865
4,0.4,56794,all,1.0,138,0.1037,-0.0
4,0.4,56794,all,1.0,139,0.0,4.149490286978151
4,0.4,56794,all,1.0,140,0.10065,-0.0
4,0.4,56794,all,1.0,141,0.0,3.402823033530911
4,0.4,56794,all,1.0,142,0.09825,-0.0
4,0.4,56794,all,1.0,143,0.0,0.07279087404177384
4,0.4,56794,all,1.0,144,0.0982,-0.0
4,0.4,56794,all,1.0,145,0.0,-0.36866966497561227
4,0.4,56794,all,1.0,146,0.09845,-0.0
4,0.4,56794,all,1.0,147,0.0,-0.5960382515836966
4,0.4,56794,all,1.0,148,0.09885,-0.0
4,0.4,56794,all,1.0,149,0.0,-0.376352215345806
4,0.4,56794,all,1.0,150,0.0991,-0.0
4,0.4,56794,all,1.0,151,0.0,-3.3154539870237776
4,0.4,56794,all,1.0,152,0.1013,-0.0
4,0.4,56794,all,1.0,153,0.0,7.110269096155782
4,0.4,56794,all,1.0,154,0.0967,-0.0
4,0.4,56794,all,1.0,155,0.0,-7.432559765796472
4,0.4,56794,all,1.0,156,0.10145,-0.0
4,0.4,56794,all,1.0,157,0.0,5.832921301120761
4,0.4,56794,all,1.0,158,0.09775,-0.0
4,0.4,56794,all,1.0,159,0.0,4.286361697019483
4,0.4,56794,all,1.0,160,0.09515,-0.0
4,0.4,56794,all,1.0,161,0.0,-0.8438065939458368
4,0.4,56794,all,1.0,162,0.09565,-0.0
4,0.4,56794,all,1.0,163,0.0,-4.12249059993675
4,0.4,56794,all,1.0,164,0.0981,-0.0
4,0.4,56794,all,1.0,165,0.0,5.471937059695676
4,0.4,56794,all,1.0,166,0.0949,-0.0
4,0.4,56794,all,1.0,167,0.0,-2.272116736065367
4,0.4,56794,all,1.0,168,0.0962,-0.0
4,0.4,56794,all,1.0,169,0.0,4.359759203274209
4,0.4,56794,all,1.0,170,0.09375,-0.0
4,0.4,56794,all,1.0,171,0.0,-5.297816737291371
4,0.4,56794,all,1.0,172,0.0967,-0.0
4,0.4,56794,all,1.0,173,0.0,2.160253750010241
4,0.4,56794,all,1.0,174,0.0955,-0.0
4,0.4,56794,all,1.0,175,0.0,2.4914465487998134
4,0.4,56794,all,1.0,176,0.09415,-0.0
4,0.4,56794,all,1.0,177,0.0,-1.5907947340229551
4,0.4,56794,all,1.0,178,0.095,-0.0
4,0.4,56794,all,1.0,179,0.0,-1.7810906930826351
4,0.4,56794,all,1.0,180,0.09595,-0.0
4,0.4,56794,all,1.0,181,0.0,8.200093182610745
4,0.4,56794,all,1.0,182,0.0917,-0.0
4,0.4,56794,all,1.0,183,0.0,1.60349922771152
4,0.4,56794,all,1.0,184,0.0909,-0.0
4,0.4,56794,all,1.0,185,0.0,-10.771962915193825
4,0.4,56794,all,1.0,186,0.09635,-0.0
4,0.4,56794,all,1.0,187,0.0,5.81490584988223
4,0.4,56794,all,1.0,188,0.0934,-0.0
4,0.4,56794,all,1.0,189,0.0,3.7811127232535964
4,0.4,56794,all,1.0,190,0.09155,-0.0
4,0.4,56794,all,1.0,191,0.0,0.5222815799856069
4,0.4,56794,all,1.0,192,0.0913,-0.0
4,0.4,56794,all,1.0,193,0.0,1.8052239667830094
4,0.4,56794,all,1.0,194,0.09045,-0.0
4,0.4,56794,all,1.0,195,0.0,1.4063737952684765
4,0.4,56794,all,1.0,196,0.0898,-0.0
4,0.4,56794,all,1.0,197,0.0,-4.017189294113751
4,0.4,56794,all,1.0,198,0.09165,-0.0
4,0.4,56794,all,1.0,199,0.0,8.766886112015806
4,0.4,56794,all,1.0,200,0.0877,
4,0.4,56795,all,1.0,0,1.0,
4,0.4,56795,all,1.0,1,0.0,
4,0.4,56795,all,1.0,2,0.518,-0.0
4,0.4,56795,all,1.0,3,0.0,0.7272098513051533
4,0.4,56795,all,1.0,4,0.4026,-0.0
4,0.4,56795,all,1.0,5,0.0,0.8685420617594366
4,0.4,56795,all,1.0,6,0.3376,-0.0
4,0.4,56795,all,1.0,7,0.0,0.840626889644147
4,0.4,56795,all,1.0,8,0.29915,-0.0
4,0.4,56795,all,1.0,9,0.0,0.7903615681265072
4,0.4,56795,all,1.0,10,0.2739,-0.0
4,0.4,56795,all,1.0,11,0.0,0.8685311819536943
4,0.4,56795,all,1.0,12,0.25305,-0.0
4,0.4,56795,all,1.0,13,0.0,0.5391476772625259
4,0.4,56795,all,1.0,14,0.24275,-0.0
4,0.4,56795,all,1.0,15,0.0,1.0576171206117744
4,0.4,56795,all,1.0,16,0.2262,-0.0
4,0.4,56795,all,1.0,17,0.0,0.4526339250331017
4,0.4,56795,all,1.0,18,0.22025,-0.0
4,0.4,56795,all,1.0,19,0.0,0.6978495858253272
4,0.4,56795,all,1.0,20,0.2123,-0.0
4,0.4,56795,all,1.0,21,0.0,0.5660219675767515
4,0.4,56795,all,1.0,22,0.20665,-0.0
4,0.4,56795,all,1.0,23,0.0,0.959642761815611
4,0.4,56795,all,1.0,24,0.1982,-0.0
4,0.4,56795,all,1.0,25,0.0,0.560948600859088
4,0.4,56795,all,1.0,26,0.1938,-0.0
4,0.4,56795,all,1.0,27,0.0,0.805661315027148
4,0.4,56795,all,1.0,28,0.1881,-0.0
4,0.4,56795,all,1.0,29,0.0,1.2116361524789188
4,0.4,56795,all,1.0,30,0.1804,-0.0
4,0.4,56795,all,1.0,31,0.0,0.8975440156766515
4,0.4,56795,all,1.0,32,0.17525,-0.0
4,0.4,56795,all,1.0,33,0.0,1.788901470506353
4,0.4,56795,all,1.0,34,0.166,-0.0
4,0.4,56795,all,1.0,35,0.0,0.10555203816090505
4,0.4,56795,all,1.0,36,0.1655,-0.0
4,0.4,56795,all,1.0,37,0.0,-0.3558992142812278
4,0.4,56795,all,1.0,38,0.1671,-0.0
4,0.4,56795,all,1.0,39,0.0,-0.3946771866135217
4,0.4,56795,all,1.0,40,0.1688,-0.0
4,0.4,56795,all,1.0,41,0.0,2.258835970006281
4,0.4,56795,all,1.0,42,0.15975,-0.0
4,0.4,56795,all,1.0,43,0.0,0.040387271118250724
4,0.4,56795,all,1.0,44,0.1596,-0.0
4,0.4,56795,all,1.0,45,0.0,2.1360340667018933
4,0.4,56795,all,1.0,46,0.1522,-0.0
4,0.4,56795,all,1.0,47,0.0,0.5278413064613878
4,0.4,56795,all,1.0,48,0.1505,-0.0
4,0.4,56795,all,1.0,49,0.0,1.5040414977065735
4,0.4,56795,all,1.0,50,0.14595,-0.0
4,0.4,56795,all,1.0,51,0.0,-0.12214009044629771
4,0.4,56795,all,1.0,52,0.1463,-0.0
4,0.4,56795,all,1.0,53,0.0,-0.2889916369455856
4,0.4,56795,all,1.0,54,0.1471,-0.0
4,0.4,56795,all,1.0,55,0.0,0.6581674934056595
4,0.4,56795,all,1.0,56,0.14535,-0.0
4,0.4,56795,all,1.0,57,0.0,1.1286339415378854
4,0.4,56795,all,1.0,58,0.1425,-0.0
4,0.4,56795,all,1.0,59,0.0,2.128621453237686
4,0.4,56795,all,1.0,60,0.13745,-0.0
4,0.4,56795,all,1.0,61,0.0,0.6020346622253454
4,0.4,56795,all,1.0,62,0.1361,-0.0
4,0.4,56795,all,1.0,63,0.0,0.6981383826815567
4,0.4,56795,all,1.0,64,0.1346,-0.0
4,0.4,56795,all,1.0,65,0.0,-0.6725323868618219
4,0.4,56795,all,1.0,66,0.136,-0.0
4,0.4,56795,all,1.0,67,0.0,-0.1721921902799634
4,0.4,56795,all,1.0,68,0.13635,-0.0
4,0.4,56795,all,1.0,69,0.0,0.3042790766829198
4,0.4,56795,all,1.0,70,0.13575,-0.0
4,0.4,56795,all,1.0,71,0.0,1.0537529985648515
4,0.4,56795,all,1.0,72,0.13375,-0.0
4,0.4,56795,all,1.0,73,0.0,2.4417320819688477
4,0.4,56795,all,1.0,74,0.12935,-0.0
4,0.4,56795,all,1.0,75,0.0,-0.8646777801777044
4,0.4,56795,all,1.0,76,0.13085,-0.0
4,0.4,56795,all,1.0,77,0.0,1.8762201838578159
4,0.4,56795,all,1.0,78,0.1277,-0.0
4,0.4,56795,all,1.0,79,0.0,-0.3395018253596042
4,0.4,56795,all,1.0,80,0.12825,-0.0
4,0.4,56795,all,1.0,81,0.0,2.046589977854605
4,0.4,56795,all,1.0,82,0.12505,-0.0
4,0.4,56795,all,1.0,83,0.0,1.5745421724294706
4,0.4,56795,all,1.0,84,0.1227,-0.0
4,0.4,56795,all,1.0,85,0.0,0.9403472737012728
4,0.4,56795,all,1.0,86,0.12135,-0.0
4,0.4,56795,all,1.0,87,0.0,0.5754211533083732
4,0.4,56795,all,1.0,88,0.12055,-0.0
4,0.4,56795,all,1.0,89,0.0,0.3698935273094839
4,0.4,56795,all,1.0,90,0.12005,-0.0
4,0.4,56795,all,1.0,91,0.0,1.220933528145515
4,0.4,56795,all,1.0,92,0.11845,-0.0
4,0.4,56795,all,1.0,93,0.0,-0.23523557819401583
4,0.4,56795,all,1.0,94,0.11875,-0.0
4,0.4,56795,all,1.0,95,0.0,-2.992262845735605
4,0.4,56795,all,1.0,96,0.12255,-0.0
4,0.4,56795,all,1.0,97,0.0,1.1945540569821205
4,0.4,56795,all,1.0,98,0.12105,-0.0
4,0.4,56795,all,1.0,99,0.0,3.1575249352862547
4,0.4,56795,all,1.0,100,0.11725,-0.0
4,0.4,56795,all,1.0,101,0.0,-1.3263896154516839
4,0.4,56795,all,1.0,102,0.1188,-0.0
4,0.4,56795,all,1.0,103,0.0,1.0456614043968588
4,0.4,56795,all,1.0,104,0.1176,-0.0
4,0.4,56795,all,1.0,105,0.0,1.0768999564492725
4,0.4,56795,all,1.0,106,0.1164,-0.0
4,0.4,56795,all,1.0,107,0.0,-1.4607310101475581
4,0.4,56795,all,1.0,108,0.118,-0.0
4,0.4,56795,all,1.0,109,0.0,5.590812224494642
4,0.4,56795,all,1.0,110,0.1121,-0.0
4,0.4,56795,all,1.0,111,0.0,-1.426526575308179
4,0.4,56795,all,1.0,112,0.11355,-0.0
4,0.4,56795,all,1.0,113,0.0,0.8991855148429653
4,0.4,56795,all,1.0,114,0.11265,-0.0
4,0.4,56795,all,1.0,115,0.0,-1.319486954646533
4,0.4,56795,all,1.0,116,0.11395,-0.0
4,0.4,56795,all,1.0,117,0.0,3.596987871745851
4,0.4,56795,all,1.0,118,0.1105,-0.0
4,0.4,56795,all,1.0,119,0.0,1.6264107232877312
4,0.4,56795,all,1.0,120,0.109,-0.0
4,0.4,56795,all,1.0,121,0.0,-1.5989843583218493
4,0.4,56795,all,1.0,122,0.11045,-0.0
4,0.4,56795,all,1.0,123,0.0,3.8457457884633204
4,0.4,56795,all,1.0,124,0.10705,-0.0
4,0.4,56795,all,1.0,125,0.0,1.2320888298820096
4,0.4,56795,all,1.0,126,0.106,-0.0
4,0.4,56795,all,1.0,127,0.0,-2.315043135690794
4,0.4,56795,all,1.0,128,0.10795,-0.0
4,0.4,56795,all,1.0,129,0.0,0.8993581582551018
4,0.4,56795,all,1.0,130,0.1072,-0.0
4,0.4,56795,all,1.0,131,0.0,-0.852613133547099
4,0.4,56795,all,1.0,132,0.1079,-0.0
4,0.4,56795,all,1.0,133,0.0,5.923178935032783
4,0.4,56795,all,1.0,134,0.1032,-0.0
4,0.4,56795,all,1.0,135,0.0,-3.6775795102788136
4,0.4,56795,all,1.0,136,0.10605,-0.0
4,0.4,56795,all,1.0,137,0.0,-5.1966454423230255
4,0.4,56795,all,1.0,138,0.11015,-0.0
4,0.4,56795,all,1.0,139,0.0,3.773343519822291
4,0.4,56795,all,1.0,140,0.1072,-0.0
4,0.4,56795,all,1.0,141,0.0,-1.6995748358202125
4,0.4,56795,all,1.0,142,0.1085,-0.0
4,0.4,56795,all,1.0,143,0.0,0.46202841153209867
4,0.4,56795,all,1.0,144,0.10815,-0.0
4,0.4,56795,all,1.0,145,0.0,0.13413294307166795
4,0.4,56795,all,1.0,146,0.10805,-0.0
4,0.4,56795,all,1.0,147,0.0,-0.0
4,0.4,56795,all,1.0,148,0.10805,-0.0
4,0.4,56795,all,1.0,149,0.0,3.346838242812475
4,0.4,56795,all,1.0,150,0.10565,-0.0
4,0.4,56795,all,1.0,151,0.0,1.5803909415754807
4,0.4,56795,all,1.0,152,0.10455,-0.0
4,0.4,56795,all,1.0,153,0.0,-7.356738275965111
4,0.4,56795,all,1.0,154,0.1097,-0.0
4,0.4,56795,all,1.0,155,0.0,4.952887998636686
4,0.4,56795,all,1.0,156,0.10625,-0.0
4,0.4,56795,all,1.0,157,0.0,1.1865743914473001
4,0.4,56795,all,1.0,158,0.10545,-0.0
4,0.4,56795,all,1.0,159,0.0,2.0486770645943304
4,0.4,56795,all,1.0,160,0.1041,-0.0
4,0.4,56795,all,1.0,161,0.0,-1.8452686766192212
4,0.4,56795,all,1.0,162,0.1053,-0.0
4,0.4,56795,all,1.0,163,0.0,1.8681918548279008
4,0.4,56795,all,1.0,164,0.1041,-0.0
4,0.4,56795,all,1.0,165,0.0,-0.0
4,0.4,56795,all,1.0,166,0.1041,-0.0
4,0.4,56795,all,1.0,167,0.0,-1.198842219367394
4,0.4,56795,all,1.0,168,0.10485,-0.0
4,0.4,56795,all,1.0,169,0.0,3.5837069201656235
4,0.4,56795,all,1.0,170,0.10265,-0.0
4,0.4,56795,all,1.0,171,0.0,-3.054354858836477
4,0.4,56795,all,1.0,172,0.1045,-0.0
4,0.4,56795,all,1.0,173,0.0,-0.4133767156839333
