seed_a,seed_b,d_l2
66791,66792,0.0003114830882010753
66791,66793,0.0011240792452898813
66791,66794,0.00127516961600873
66791,66795,0.0005741807090242156
66792,66793,0.0014253666017526375
66792,66794,0.0015706748982707447
66792,66795,0.000860635942570009
66793,66794,0.00033391159494313474
66793,66795,0.0006071814308133532
66794,66795,0.0007198687208898131
