seed_a,seed_b,d_l2
56791,56792,0.0007846903033960667
56791,56793,0.0004868595142997565
56791,56794,0.0013031142113709671
56791,56795,0.0011066972497062618
56792,56793,0.0003732392810751009
56792,56794,0.0020847557078472545
56792,56795,0.0018855137921278348
56793,56794,0.0017570311585396493
56793,56795,0.0015611898232640003
56794,56795,0.0002288501599717158
