N,n,seed,bins_logged,threads,partition_source,supergraph_source,K,super_nodes,super_edges,transitions_total,transitions_mapped,coverage,missing_labels,inf_hops,frac_d0,frac_d1,frac_d2,frac_dge3,mean_d,mean_d_cond_change,core_frac_d0,core_frac_d1,core_frac_d2,core_frac_dge3,core_mean_d,core_mean_d_cond_change,halo_frac_d0,halo_frac_d1,halo_frac_d2,halo_frac_dge3,halo_mean_d,halo_mean_d_cond_change
32,0.8,56791,20,32,core,core,69,69,70,608,54,0.08881578947368421,554,0,0.0,0.0,0.2777777777777778,0.7222222222222222,3.111111111111111,3.111111111111111,0.0,0.0,0.09090909090909091,0.9090909090909091,3.5454545454545454,3.5454545454545454,0.0,0.0,0.32558139534883723,0.6744186046511628,3.0,3.0
32,0.8,56792,20,32,core,core,68,66,66,608,51,0.08388157894736842,557,0,0.0,0.0,0.17647058823529413,0.8235294117647058,3.235294117647059,3.235294117647059,0.0,0.0,0.08333333333333333,0.9166666666666666,3.5,3.5,0.0,0.0,0.20512820512820512,0.7948717948717948,3.1538461538461537,3.1538461538461537
32,0.8,56793,20,32,core,core,64,63,63,608,58,0.09539473684210527,549,1,0.0,0.0,0.15517241379310345,0.8448275862068966,3.189655172413793,3.189655172413793,0.0,0.0,0.15384615384615385,0.8461538461538461,3.076923076923077,3.076923076923077,0.0,0.0,0.15555555555555556,0.8444444444444444,3.2222222222222223,3.2222222222222223
32,0.8,56794,20,32,core,core,71,71,70,608,42,0.06907894736842106,566,0,0.0,0.0,0.023809523809523808,0.9761904761904762,3.5714285714285716,3.5714285714285716,0.0,0.0,0.0625,0.9375,3.75,3.75,0.0,0.0,0.0,1.0,3.4615384615384617,3.4615384615384617
32,0.8,56795,20,32,core,core,69,69,69,608,48,0.07894736842105263,560,0,0.0,0.0,0.08333333333333333,0.9166666666666666,3.4583333333333335,3.4583333333333335,0.0,0.0,0.06666666666666667,0.9333333333333333,3.533333333333333,3.533333333333333,0.0,0.0,0.09090909090909091,0.9090909090909091,3.4242424242424243,3.4242424242424243
